index,NAME,DATE,TIME,LONGITUDE,LATITUDE,datetime,month,year,day,week,hour,cat_day,cat_dry,dscrt_X,dscrt_Y,late_dry
51120,HENRIQUE,12/22/2015,16:07:56,34.277883,-18.951833,12/22/2015 16:07,12,2015,22,51,16,1,0,12,15,1
51168,HENRIQUE,12/23/2015,16:09:33,34.294000000000004,-19.007217,12/23/2015 16:09,12,2015,23,51,16,1,0,13,17,1
51216,HENRIQUE,12/24/2015,16:10:26,34.233383,-19.0225,12/24/2015 16:10,12,2015,24,52,16,1,0,11,18,1
51264,HENRIQUE,12/25/2015,16:11:33,34.346667,-18.973867,12/25/2015 16:11,12,2015,25,52,16,1,0,15,16,1
51312,HENRIQUE,12/26/2015,16:12:55,34.4547,-18.932833,12/26/2015 16:12,12,2015,26,52,16,1,0,20,14,1
51360,HENRIQUE,12/27/2015,16:14:53,34.403017,-18.974383,12/27/2015 16:14,12,2015,27,52,16,1,0,17,16,1
51407,HENRIQUE,12/28/2015,16:15:19,34.321967,-18.975883,12/28/2015 16:15,12,2015,28,52,16,1,0,14,16,1
51453,HENRIQUE,12/29/2015,16:16:32,34.314583,-19.005283,12/29/2015 16:16,12,2015,29,52,16,1,0,14,17,1
51501,HENRIQUE,12/30/2015,16:17:32,34.294616999999995,-19.007717,12/30/2015 16:17,12,2015,30,52,16,1,0,13,17,1
51596,HENRIQUE,8/1/2016,16:20:49,34.205433,-19.014233,8/1/2016 16:20,8,2016,1,31,16,1,0,9,17,1
51644,HENRIQUE,8/2/2016,16:21:57,34.211883,-19.0434,8/2/2016 16:21,8,2016,2,31,16,1,0,10,19,1
51692,HENRIQUE,8/3/2016,16:23:02,34.231883,-19.055383,8/3/2016 16:23,8,2016,3,31,16,1,0,11,19,1
51740,HENRIQUE,8/4/2016,16:24:32,34.242483,-19.065533,8/4/2016 16:24,8,2016,4,31,16,1,0,11,19,1
51788,HENRIQUE,8/5/2016,16:26:21,34.26145,-19.062583,8/5/2016 16:26,8,2016,5,32,16,1,0,12,19,1
51932,HENRIQUE,8/8/2016,16:30:03,34.262817,-19.056983,8/8/2016 16:30,8,2016,8,32,16,1,0,12,19,1
51979,HENRIQUE,8/9/2016,16:00:32,34.231683000000004,-19.040017,8/9/2016 16:00,8,2016,9,32,16,1,0,11,18,1
52027,HENRIQUE,8/10/2016,16:01:50,34.224817,-19.024333,8/10/2016 16:01,8,2016,10,32,16,1,0,10,18,1
52075,HENRIQUE,8/11/2016,16:03:02,34.263933,-19.02925,8/11/2016 16:03,8,2016,11,32,16,1,0,12,18,1
52123,HENRIQUE,8/12/2016,16:04:02,34.33075,-18.99725,8/12/2016 16:04,8,2016,12,33,16,1,0,15,17,1
52219,HENRIQUE,8/14/2016,16:06:26,34.328567,-18.995617000000006,8/14/2016 16:06,8,2016,14,33,16,1,0,14,16,1
52266,HENRIQUE,8/15/2016,16:07:46,34.2746,-19.02185,8/15/2016 16:07,8,2016,15,33,16,1,0,12,18,1
52314,HENRIQUE,8/16/2016,16:09:02,34.265933000000004,-19.055517,8/16/2016 16:09,8,2016,16,33,16,1,0,12,19,1
52362,HENRIQUE,8/17/2016,16:10:20,34.28525,-19.012583,8/17/2016 16:10,8,2016,17,33,16,1,0,13,17,1
52410,HENRIQUE,8/18/2016,16:11:32,34.335533,-18.997033,8/18/2016 16:11,8,2016,18,33,16,1,0,15,17,1
52458,HENRIQUE,8/19/2016,16:12:50,34.3764,-19.007833,8/19/2016 16:12,8,2016,19,34,16,1,0,16,17,1
52505,HENRIQUE,8/20/2016,16:14:51,34.4361,-19.0365,8/20/2016 16:14,8,2016,20,34,16,1,0,19,18,1
52553,HENRIQUE,8/21/2016,16:15:02,34.394717,-19.0074,8/21/2016 16:15,8,2016,21,34,16,1,0,17,17,1
52600,HENRIQUE,8/22/2016,16:16:26,34.319866999999995,-18.9913,8/22/2016 16:16,8,2016,22,34,16,1,0,14,16,1
52648,HENRIQUE,8/23/2016,16:17:26,34.391233,-18.970933,8/23/2016 16:17,8,2016,23,34,16,1,0,17,15,1
52696,HENRIQUE,8/24/2016,16:18:50,34.386683000000005,-18.9882,8/24/2016 16:18,8,2016,24,34,16,1,0,17,16,1
52744,HENRIQUE,8/25/2016,16:20:02,34.396716,-18.984483,8/25/2016 16:20,8,2016,25,34,16,1,0,17,16,1
52792,HENRIQUE,8/26/2016,16:21:32,34.3908,-18.987117,8/26/2016 16:21,8,2016,26,35,16,1,0,17,16,1
52840,HENRIQUE,8/27/2016,16:22:32,34.382733,-18.993133,8/27/2016 16:22,8,2016,27,35,16,1,0,17,16,1
52888,HENRIQUE,8/28/2016,16:23:50,34.354166,-18.985133,8/28/2016 16:23,8,2016,28,35,16,1,0,15,16,1
52935,HENRIQUE,8/29/2016,16:24:56,34.328117,-18.997817,8/29/2016 16:24,8,2016,29,35,16,1,0,14,17,1
52983,HENRIQUE,8/30/2016,16:26:01,34.347266,-18.992617000000006,8/30/2016 16:26,8,2016,30,35,16,1,0,15,16,1
53079,HENRIQUE,9/1/2016,16:28:31,34.249883000000004,-19.025716,9/1/2016 16:28,9,2016,1,35,16,1,0,11,18,1
53126,HENRIQUE,9/2/2016,16:00:02,34.232183,-19.0514,9/2/2016 16:00,9,2016,2,36,16,1,0,11,19,1
53174,HENRIQUE,9/3/2016,16:01:16,34.23225,-19.05125,9/3/2016 16:01,9,2016,3,36,16,1,0,11,19,1
53269,HENRIQUE,9/5/2016,16:03:25,34.222,-19.033133,9/5/2016 16:03,9,2016,5,36,16,1,0,10,18,1
53317,HENRIQUE,9/6/2016,16:04:26,34.284067,-19.017633,9/6/2016 16:04,9,2016,6,36,16,1,0,13,17,1
53365,HENRIQUE,9/7/2016,16:05:57,34.32445,-18.992767,9/7/2016 16:05,9,2016,7,36,16,1,0,14,16,1
53461,HENRIQUE,9/9/2016,16:08:02,34.330166,-18.994333,9/9/2016 16:08,9,2016,9,37,16,1,0,15,16,1
53509,HENRIQUE,9/10/2016,16:09:28,34.3395,-18.9817,9/10/2016 16:09,9,2016,10,37,16,1,0,15,16,1
53557,HENRIQUE,9/11/2016,16:10:32,34.363283,-18.98295,9/11/2016 16:10,9,2016,11,37,16,1,0,16,16,1
53604,HENRIQUE,9/12/2016,16:11:56,34.3377,-18.98545,9/12/2016 16:11,9,2016,12,37,16,1,0,15,16,1
53652,HENRIQUE,9/13/2016,16:13:02,34.330116,-18.996017,9/13/2016 16:13,9,2016,13,37,16,1,0,15,16,1
53699,HENRIQUE,9/14/2016,16:16:16,34.306866,-19.004083,9/14/2016 16:16,9,2016,14,37,16,1,0,14,17,1
53747,HENRIQUE,9/15/2016,16:15:33,34.321633,-18.965717,9/15/2016 16:15,9,2016,15,37,16,1,0,14,15,1
53795,HENRIQUE,9/16/2016,16:16:50,34.385366,-18.982266,9/16/2016 16:16,9,2016,16,38,16,1,0,17,16,1
53843,HENRIQUE,9/17/2016,16:17:55,34.449783000000004,-19.066767,9/17/2016 16:17,9,2016,17,38,16,1,0,19,20,1
53938,HENRIQUE,9/19/2016,16:20:31,34.487767,-19.0898,9/19/2016 16:20,9,2016,19,38,16,1,0,21,20,1
53986,HENRIQUE,9/20/2016,16:21:49,34.521233,-19.102433,9/20/2016 16:21,9,2016,20,38,16,1,0,22,21,1
54034,HENRIQUE,9/21/2016,16:23:01,34.513867,-19.071267,9/21/2016 16:23,9,2016,21,38,16,1,0,22,20,1
54226,HENRIQUE,9/25/2016,16:27:50,34.544117,-19.04815,9/25/2016 16:27,9,2016,25,39,16,1,0,23,19,1
54258,HENRIQUE,9/26/2016,16:29:21,34.544933,-18.94675,9/26/2016 16:29,9,2016,26,39,16,1,0,23,14,1
54305,HENRIQUE,9/27/2016,16:00:02,34.44155,-18.949533,9/27/2016 16:00,9,2016,27,39,16,1,0,19,14,1
54353,HENRIQUE,9/28/2016,16:01:26,34.3274,-18.995383,9/28/2016 16:01,9,2016,28,39,16,1,0,14,16,1
54401,HENRIQUE,9/29/2016,16:03:02,34.318317,-18.988183,9/29/2016 16:03,9,2016,29,39,16,1,0,14,16,1
54496,HENRIQUE,10/1/2016,16:04:56,34.329817,-18.99575,10/1/2016 16:04,10,2016,1,40,16,1,0,14,16,1
54544,HENRIQUE,10/2/2016,16:06:31,34.318433,-18.989283,10/2/2016 16:06,10,2016,2,40,16,1,0,14,16,1
54591,HENRIQUE,10/3/2016,16:07:32,34.31625,-19.003566,10/3/2016 16:07,10,2016,3,40,16,1,0,14,17,1
54639,HENRIQUE,10/4/2016,16:08:50,34.328317,-18.995967,10/4/2016 16:08,10,2016,4,40,16,1,0,14,16,1
54687,HENRIQUE,10/5/2016,16:10:54,34.311733000000004,-18.998583,10/5/2016 16:10,10,2016,5,40,16,1,0,14,17,1
54734,HENRIQUE,10/6/2016,16:11:02,34.485683,-18.936433,10/6/2016 16:11,10,2016,6,40,16,1,0,21,14,1
54782,HENRIQUE,10/7/2016,16:12:26,34.510033,-18.932633,10/7/2016 16:12,10,2016,7,41,16,1,0,22,14,1
54830,HENRIQUE,10/8/2016,16:13:32,34.477117,-18.935883,10/8/2016 16:13,10,2016,8,41,16,1,0,20,14,1
54878,HENRIQUE,10/9/2016,16:14:56,34.483517,-18.927917,10/9/2016 16:14,10,2016,9,41,16,1,0,21,14,1
54925,HENRIQUE,10/10/2016,16:16:02,34.4908,-18.962967000000006,10/10/2016 16:16,10,2016,10,41,16,1,0,21,15,1
54973,HENRIQUE,10/11/2016,16:17:20,34.5134,-18.9182,10/11/2016 16:17,10,2016,11,41,16,1,0,22,13,1
55021,HENRIQUE,10/12/2016,16:18:32,34.52085,-18.916617,10/12/2016 16:18,10,2016,12,41,16,1,0,22,13,1
55069,HENRIQUE,10/13/2016,16:19:32,34.473,-18.930683,10/13/2016 16:19,10,2016,13,41,16,1,0,20,14,1
55116,HENRIQUE,10/14/2016,16:13:32,34.4717,-18.926883,10/14/2016 16:13,10,2016,14,42,16,1,0,20,14,1
55164,HENRIQUE,10/15/2016,16:14:32,34.46355,-18.91935,10/15/2016 16:14,10,2016,15,42,16,1,0,20,13,1
55212,HENRIQUE,10/16/2016,16:15:56,34.471433000000005,-18.923917000000007,10/16/2016 16:15,10,2016,16,42,16,1,0,20,13,1
55259,HENRIQUE,10/17/2016,16:17:02,34.448433,-18.937717000000006,10/17/2016 16:17,10,2016,17,42,16,1,0,19,14,1
55307,HENRIQUE,10/18/2016,16:18:26,34.441066,-18.938366,10/18/2016 16:18,10,2016,18,42,16,1,0,19,14,1
55355,HENRIQUE,10/19/2016,16:19:32,34.484117,-18.92265,10/19/2016 16:19,10,2016,19,42,16,1,0,21,13,1
55403,HENRIQUE,10/20/2016,16:20:56,34.510117,-18.915533,10/20/2016 16:20,10,2016,20,42,16,1,0,22,13,1
55451,HENRIQUE,10/21/2016,16:21:56,34.439417,-18.911283,10/21/2016 16:21,10,2016,21,43,16,1,0,19,13,1
55499,HENRIQUE,10/22/2016,16:23:19,34.47705,-18.924067,10/22/2016 16:23,10,2016,22,43,16,1,0,20,13,1
55547,HENRIQUE,10/23/2016,16:24:32,34.477033,-18.946633,10/23/2016 16:24,10,2016,23,43,16,1,0,20,14,1
55594,HENRIQUE,10/24/2016,16:25:50,34.471517,-18.9211,10/24/2016 16:25,10,2016,24,43,16,1,0,20,13,1
55642,HENRIQUE,10/25/2016,16:26:56,34.494417,-18.931283,10/25/2016 16:26,10,2016,25,43,16,1,0,21,14,1
55690,HENRIQUE,10/26/2016,16:28:02,34.445183,-18.95055,10/26/2016 16:28,10,2016,26,43,16,1,0,19,15,1
55738,HENRIQUE,10/27/2016,16:29:26,34.449,-18.9473,10/27/2016 16:29,10,2016,27,43,16,1,0,19,14,1
55785,HENRIQUE,10/28/2016,16:00:26,34.407216,-19.043917,10/28/2016 16:00,10,2016,28,44,16,1,0,18,19,1
55833,HENRIQUE,10/29/2016,16:01:51,34.481683000000004,-18.9194,10/29/2016 16:01,10,2016,29,44,16,1,0,21,13,1
55881,HENRIQUE,10/30/2016,16:03:02,34.505583,-18.910667,10/30/2016 16:03,10,2016,30,44,16,1,0,22,13,1
55976,HENRIQUE,11/1/2016,16:05:50,34.44928333,-18.9341,11/1/2016 16:05,11,2016,1,44,16,1,0,19,14,1
56024,HENRIQUE,11/2/2016,16:06:51,34.50736667,-18.93436667,11/2/2016 16:06,11,2016,2,44,16,1,0,22,14,1
56071,HENRIQUE,11/3/2016,16:08:02,34.51015,-18.93106667,11/3/2016 16:08,11,2016,3,44,16,1,0,22,14,1
56119,HENRIQUE,11/4/2016,16:09:02,34.48763333,-18.92865,11/4/2016 16:09,11,2016,4,45,16,1,0,21,14,1
56167,HENRIQUE,11/5/2016,16:10:26,34.50338333,-18.92745,11/5/2016 16:10,11,2016,5,45,16,1,0,22,14,1
56214,HENRIQUE,11/6/2016,16:41:26,34.4844,-18.91575,11/6/2016 16:41,11,2016,6,45,16,1,0,21,13,1
56260,HENRIQUE,11/7/2016,16:12:56,34.53653333,-18.9891,11/7/2016 16:12,11,2016,7,45,16,1,0,23,16,1
56354,HENRIQUE,11/9/2016,16:15:03,34.46091667,-19.01496667,11/9/2016 16:15,11,2016,9,45,16,1,0,20,17,1
56402,HENRIQUE,11/10/2016,16:16:32,34.40443333,-18.99721667,11/10/2016 16:16,11,2016,10,45,16,1,0,18,17,1
56450,HENRIQUE,11/11/2016,16:17:32,34.37621667,-18.98755,11/11/2016 16:17,11,2016,11,46,16,1,0,16,16,1
56498,HENRIQUE,11/12/2016,16:18:50,34.39183333,-19.00938333,11/12/2016 16:18,11,2016,12,46,16,1,0,17,17,1
56546,HENRIQUE,11/13/2016,16:20:03,34.43396667,-18.97115,11/13/2016 16:20,11,2016,13,46,16,1,0,19,15,1
56640,HENRIQUE,11/15/2016,16:22:32,34.4209,-19.03018333,11/15/2016 16:22,11,2016,15,46,16,1,0,18,18,1
56688,HENRIQUE,11/16/2016,16:23:52,34.41006667,-19.02911667,11/16/2016 16:23,11,2016,16,46,16,1,0,18,18,1
56736,HENRIQUE,11/17/2016,16:25:02,34.42135,-18.95431667,11/17/2016 16:25,11,2016,17,46,16,1,0,18,15,1
56784,HENRIQUE,11/18/2016,16:26:02,34.42555,-18.94095,11/18/2016 16:26,11,2016,18,47,16,1,0,18,14,1
56831,HENRIQUE,11/19/2016,16:27:32,34.4593,-18.98153333,11/19/2016 16:27,11,2016,19,47,16,1,0,20,16,1
56879,HENRIQUE,11/20/2016,16:29:27,34.47918333,-19.02956667,11/20/2016 16:29,11,2016,20,47,16,1,0,21,18,1
56923,HENRIQUE,11/21/2016,16:00:02,34.47936667,-18.96223333,11/21/2016 16:00,11,2016,21,47,16,1,0,21,15,1
56971,HENRIQUE,11/22/2016,16:00:56,34.49928333,-18.97471667,11/22/2016 16:00,11,2016,22,47,16,1,0,21,16,1
57018,HENRIQUE,11/23/2016,16:02:16,34.54313333,-19.01545,11/23/2016 16:02,11,2016,23,47,16,1,0,23,17,1
57066,HENRIQUE,11/24/2016,16:04:03,34.45813333,-18.98285,11/24/2016 16:04,11,2016,24,47,16,1,0,20,16,1
57112,HENRIQUE,11/25/2016,16:04:49,34.49593333,-18.92826667,11/25/2016 16:04,11,2016,25,48,16,1,0,21,14,1
57159,HENRIQUE,11/26/2016,16:05:50,34.51173333,-18.94378333,11/26/2016 16:05,11,2016,26,48,16,1,0,22,14,1
57207,HENRIQUE,11/27/2016,16:07:19,34.54108333,-18.99795,11/27/2016 16:07,11,2016,27,48,16,1,0,23,17,1
57254,HENRIQUE,11/28/2016,16:08:26,34.51093333,-18.95928333,11/28/2016 16:08,11,2016,28,48,16,1,0,22,15,1
57298,HENRIQUE,11/29/2016,16:09:50,34.4908,-18.93146667,11/29/2016 16:09,11,2016,29,48,16,1,0,21,14,1
57393,HENRIQUE,12/1/2016,16:11:56,34.51298333,-18.95215,12/1/2016 16:11,12,2016,1,48,16,1,0,22,15,1
57438,HENRIQUE,12/2/2016,16:13:20,34.47525,-18.94693333,12/2/2016 16:13,12,2016,2,49,16,1,0,20,14,1
57484,HENRIQUE,12/3/2016,16:14:20,34.46393333,-18.93011667,12/3/2016 16:14,12,2016,3,49,16,1,0,20,14,1
57531,HENRIQUE,12/4/2016,16:15:32,34.47405,-18.91998333,12/4/2016 16:15,12,2016,4,49,16,1,0,20,13,1
57576,HENRIQUE,12/5/2016,16:17:02,34.51046667,-18.92318333,12/5/2016 16:17,12,2016,5,49,16,1,0,22,13,1
57621,HENRIQUE,12/6/2016,16:18:02,34.50873333,-18.93308333,12/6/2016 16:18,12,2016,6,49,16,1,0,22,14,1
57666,HENRIQUE,12/7/2016,16:19:26,34.51623333,-18.91308333,12/7/2016 16:19,12,2016,7,49,16,1,0,22,13,1
57712,HENRIQUE,12/8/2016,16:20:26,34.51081667,-18.92195,12/8/2016 16:20,12,2016,8,49,16,1,0,22,13,1
57757,HENRIQUE,12/9/2016,16:21:45,34.42273333,-18.89166667,12/9/2016 16:21,12,2016,9,50,16,1,0,18,12,1
57805,HENRIQUE,12/10/2016,16:23:02,34.47791667,-18.92045,12/10/2016 16:23,12,2016,10,50,16,1,0,20,13,1
57851,HENRIQUE,12/11/2016,16:24:20,34.3958,-18.93618333,12/11/2016 16:24,12,2016,11,50,16,1,0,17,14,1
57898,HENRIQUE,12/12/2016,16:25:20,34.47365,-18.91951667,12/12/2016 16:25,12,2016,12,50,16,1,0,20,13,1
57943,HENRIQUE,12/13/2016,16:26:57,34.43133333,-18.9386,12/13/2016 16:26,12,2016,13,50,16,1,0,19,14,1
57984,HENRIQUE,12/14/2016,16:28:03,34.37703333,-18.95163333,12/14/2016 16:28,12,2016,14,50,16,1,0,16,15,1
58031,HENRIQUE,12/15/2016,16:29:01,34.35901667,-18.95266667,12/15/2016 16:29,12,2016,15,50,16,1,0,16,15,1
58077,HENRIQUE,12/16/2016,16:00:26,34.38835,-18.92851667,12/16/2016 16:00,12,2016,16,51,16,1,0,17,14,1
58122,HENRIQUE,12/17/2016,16:01:51,34.32043333,-18.94806667,12/17/2016 16:01,12,2016,17,51,16,1,0,14,14,1
58168,HENRIQUE,12/18/2016,16:02:50,34.29025,-18.97111667,12/18/2016 16:02,12,2016,18,51,16,1,0,13,15,1
58213,HENRIQUE,12/19/2016,16:04:00,34.27523333,-18.9949,12/19/2016 16:04,12,2016,19,51,16,1,0,12,16,1
58258,HENRIQUE,12/20/2016,16:05:18,34.27438333,-18.95593333,12/20/2016 16:05,12,2016,20,51,16,1,0,12,15,1
58302,HENRIQUE,12/21/2016,16:07:03,34.28823333,-18.97533333,12/21/2016 16:07,12,2016,21,51,16,1,0,13,16,1
58350,HENRIQUE,12/22/2016,16:07:33,34.37806667,-18.91585,12/22/2016 16:07,12,2016,22,51,16,1,0,16,13,1
58396,HENRIQUE,12/23/2016,16:08:51,34.36701667,-18.91221667,12/23/2016 16:08,12,2016,23,52,16,1,0,16,13,1
58442,HENRIQUE,12/24/2016,16:10:02,34.41523333,-18.885,12/24/2016 16:10,12,2016,24,52,16,1,0,18,12,1
58488,HENRIQUE,12/25/2016,16:11:31,34.3826,-18.93591667,12/25/2016 16:11,12,2016,25,52,16,1,0,17,14,1
58535,HENRIQUE,12/26/2016,16:12:51,34.35166667,-18.96155,12/26/2016 16:12,12,2016,26,52,16,1,0,15,15,1
58578,HENRIQUE,12/27/2016,16:14:27,34.39271667,-18.92245,12/27/2016 16:14,12,2016,27,52,16,1,0,17,13,1
58624,HENRIQUE,12/28/2016,16:15:27,34.37226667,-18.9435,12/28/2016 16:15,12,2016,28,52,16,1,0,16,14,1
58671,HENRIQUE,12/29/2016,16:16:32,34.40563333,-18.89576667,12/29/2016 16:16,12,2016,29,52,16,1,0,18,12,1
58716,HENRIQUE,12/30/2016,16:17:31,34.36181667,-18.9495,12/30/2016 16:17,12,2016,30,52,16,1,0,16,14,1
63989,HECTOR,12/15/2015,16:25:33,34.304933,-18.993133,12/15/2015 16:25,12,2015,15,50,16,1,0,13,16,1
64037,HECTOR,12/16/2015,16:25:26,34.311283,-19.00325,12/16/2015 16:25,12,2015,16,50,16,1,0,14,17,1
64085,HECTOR,12/17/2015,16:26:50,34.322033000000005,-18.999533,12/17/2015 16:26,12,2015,17,51,16,1,0,14,17,1
64133,HECTOR,12/18/2015,16:28:02,34.2795,-19.023783,12/18/2015 16:28,12,2015,18,51,16,1,0,12,18,1
64181,HECTOR,12/19/2015,16:29:02,34.262,-19.056583,12/19/2015 16:29,12,2015,19,51,16,1,0,12,19,1
64228,HECTOR,12/20/2015,16:00:20,34.324633,-18.997833,12/20/2015 16:00,12,2015,20,51,16,1,0,14,17,1
64276,HECTOR,12/21/2015,16:01:32,34.341667,-18.984933,12/21/2015 16:01,12,2015,21,51,16,1,0,15,16,1
64324,HECTOR,12/22/2015,16:02:33,34.347883,-18.981467,12/22/2015 16:02,12,2015,22,51,16,1,0,15,16,1
64371,HECTOR,12/23/2015,16:05:28,34.32055,-18.991817,12/23/2015 16:05,12,2015,23,51,16,1,0,14,16,1
64418,HECTOR,12/24/2015,16:04:56,34.327833,-18.9866,12/24/2015 16:04,12,2015,24,52,16,1,0,14,16,1
64466,HECTOR,12/25/2015,16:06:20,34.413267,-18.9063,12/25/2015 16:06,12,2015,25,52,16,1,0,18,13,1
64514,HECTOR,12/26/2015,16:07:26,34.413067,-18.932367000000006,12/26/2015 16:07,12,2015,26,52,16,1,0,18,14,1
64562,HECTOR,12/27/2015,16:08:26,34.33235,-18.953117,12/27/2015 16:08,12,2015,27,52,16,1,0,15,15,1
64609,HECTOR,12/28/2015,16:09:50,34.305367,-19.006283,12/28/2015 16:09,12,2015,28,52,16,1,0,14,17,1
64657,HECTOR,12/29/2015,16:10:56,34.31475,-19.004467,12/29/2015 16:10,12,2015,29,52,16,1,0,14,17,1
64705,HECTOR,12/30/2015,16:12:02,34.294633000000005,-19.007667,12/30/2015 16:12,12,2015,30,52,16,1,0,13,17,1
64800,HECTOR,8/1/2016,16:18:50,34.3369,-18.987517,8/1/2016 16:18,8,2016,1,31,16,1,0,15,16,1
64848,HECTOR,8/2/2016,16:20:27,34.31165,-18.980183,8/2/2016 16:20,8,2016,2,31,16,1,0,14,16,1
64896,HECTOR,8/3/2016,16:21:02,34.33165,-18.993816,8/3/2016 16:21,8,2016,3,31,16,1,0,15,16,1
64944,HECTOR,8/4/2016,16:22:32,34.330717,-18.992133,8/4/2016 16:22,8,2016,4,31,16,1,0,15,16,1
64992,HECTOR,8/5/2016,16:23:32,34.33045,-18.98855,8/5/2016 16:23,8,2016,5,32,16,1,0,15,16,1
65040,HECTOR,8/6/2016,16:24:50,34.3424,-18.992483,8/6/2016 16:24,8,2016,6,32,16,1,0,15,16,1
65088,HECTOR,8/7/2016,16:26:02,34.338033,-18.982967,8/7/2016 16:26,8,2016,7,32,16,1,0,15,16,1
65136,HECTOR,8/8/2016,16:27:02,34.330667,-18.992417,8/8/2016 16:27,8,2016,8,32,16,1,0,15,16,1
65184,HECTOR,8/9/2016,16:28:26,34.393467,-18.984567,8/9/2016 16:28,8,2016,9,32,16,1,0,17,16,1
65232,HECTOR,8/10/2016,16:29:32,34.483517,-18.929283,8/10/2016 16:29,8,2016,10,32,16,1,0,21,14,1
65279,HECTOR,8/11/2016,16:00:49,34.4101,-18.937267,8/11/2016 16:00,8,2016,11,32,16,1,0,18,14,1
65327,HECTOR,8/12/2016,16:02:02,34.320516999999995,-18.969667,8/12/2016 16:02,8,2016,12,33,16,1,0,14,15,1
65423,HECTOR,8/14/2016,16:04:20,34.327966,-18.995667,8/14/2016 16:04,8,2016,14,33,16,1,0,14,16,1
65470,HECTOR,8/15/2016,16:05:32,34.274916,-19.02195,8/15/2016 16:05,8,2016,15,33,16,1,0,12,18,1
65518,HECTOR,8/16/2016,16:06:32,34.2431,-19.060967,8/16/2016 16:06,8,2016,16,33,16,1,0,11,19,1
65565,HECTOR,8/17/2016,16:08:02,34.3394,-18.9794,8/17/2016 16:08,8,2016,17,33,16,1,0,15,16,1
65613,HECTOR,8/18/2016,16:09:02,34.343317,-18.985267,8/18/2016 16:09,8,2016,18,33,16,1,0,15,16,1
65661,HECTOR,8/19/2016,16:10:16,34.376333,-19.0078,8/19/2016 16:10,8,2016,19,34,16,1,0,16,17,1
65709,HECTOR,8/20/2016,16:11:20,34.34785,-18.973817,8/20/2016 16:11,8,2016,20,34,16,1,0,15,16,1
65757,HECTOR,8/21/2016,16:13:02,34.338283000000004,-18.98585,8/21/2016 16:13,8,2016,21,34,16,1,0,15,16,1
65804,HECTOR,8/22/2016,16:13:56,34.387483,-18.980417000000006,8/22/2016 16:13,8,2016,22,34,16,1,0,17,16,1
65852,HECTOR,8/23/2016,16:14:56,34.3161,-19.005633,8/23/2016 16:14,8,2016,23,34,16,1,0,14,17,1
65899,HECTOR,8/24/2016,16:16:20,34.330583000000004,-18.996517,8/24/2016 16:16,8,2016,24,34,16,1,0,15,16,1
65947,HECTOR,8/25/2016,16:17:32,34.323683,-18.976367,8/25/2016 16:17,8,2016,25,34,16,1,0,14,16,1
65995,HECTOR,8/26/2016,16:18:32,34.3274,-18.997117000000006,8/26/2016 16:18,8,2016,26,35,16,1,0,14,17,1
66043,HECTOR,8/27/2016,16:19:50,34.3169,-19.003833,8/27/2016 16:19,8,2016,27,35,16,1,0,14,17,1
66091,HECTOR,8/28/2016,16:20:56,34.328067,-18.997733,8/28/2016 16:20,8,2016,28,35,16,1,0,14,17,1
66138,HECTOR,8/29/2016,16:22:20,34.3279,-18.9975,8/29/2016 16:22,8,2016,29,35,16,1,0,14,17,1
66186,HECTOR,8/30/2016,16:23:32,34.338083000000005,-18.981767,8/30/2016 16:23,8,2016,30,35,16,1,0,15,16,1
66282,HECTOR,9/1/2016,16:25:50,34.31435,-19.002033,9/1/2016 16:25,9,2016,1,35,16,1,0,14,17,1
66330,HECTOR,9/2/2016,16:26:56,34.327833,-18.998067,9/2/2016 16:26,9,2016,2,36,16,1,0,14,17,1
66378,HECTOR,9/3/2016,16:28:20,34.328933,-18.9981,9/3/2016 16:28,9,2016,3,36,16,1,0,14,17,1
66425,HECTOR,9/4/2016,16:00:02,34.306566,-19.002083,9/4/2016 16:00,9,2016,4,36,16,1,0,14,17,1
66473,HECTOR,9/5/2016,16:00:32,34.268183,-19.03435,9/5/2016 16:00,9,2016,5,36,16,1,0,12,18,1
66520,HECTOR,9/6/2016,16:01:55,34.329283000000004,-18.996083,9/6/2016 16:01,9,2016,6,36,16,1,0,14,16,1
66568,HECTOR,9/7/2016,16:03:04,34.323983,-18.99235,9/7/2016 16:03,9,2016,7,36,16,1,0,14,16,1
66664,HECTOR,9/9/2016,16:05:32,34.329733000000004,-18.9941,9/9/2016 16:05,9,2016,9,37,16,1,0,14,16,1
66712,HECTOR,9/10/2016,16:06:32,34.329733000000004,-18.996717,9/10/2016 16:06,9,2016,10,37,16,1,0,14,17,1
66760,HECTOR,9/11/2016,16:07:56,34.328017,-18.9977,9/11/2016 16:07,9,2016,11,37,16,1,0,14,17,1
66807,HECTOR,9/12/2016,16:08:56,34.331517,-18.994583,9/12/2016 16:08,9,2016,12,37,16,1,0,15,16,1
66855,HECTOR,9/13/2016,16:10:27,34.340567,-18.981667,9/13/2016 16:10,9,2016,13,37,16,1,0,15,16,1
66903,HECTOR,9/14/2016,16:11:32,34.31205,-19.002017,9/14/2016 16:11,9,2016,14,37,16,1,0,14,17,1
66951,HECTOR,9/15/2016,16:12:31,34.330233,-18.995233,9/15/2016 16:12,9,2016,15,37,16,1,0,15,16,1
66999,HECTOR,9/16/2016,16:13:56,34.33145,-18.994583,9/16/2016 16:13,9,2016,16,38,16,1,0,15,16,1
67046,HECTOR,9/17/2016,16:14:56,34.3305,-18.99335,9/17/2016 16:14,9,2016,17,38,16,1,0,15,16,1
